-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104
260,-9.2640318023,9.9539634726,0.0002854191,0.1866518984,5.3369212581,222.8869063866,0.0015398232,7.1873753724,-19.6774257808,131.8379359485,0.0012561794,7.1835975322,18.4609122516,200.6543883312,0.0027928961,8.0024219437,-9.4953581715,188.751951856,0.0037133118,8.9935247922,11.8995709449,429.4683368489,-0.0015645808,15.1936131879,-30.0010077235,246.6580268066,0.0010304251,11.665077307,0.6472053555,296.4002553004,-0.0005650614,11.912990788,-23.97559408,176.3546543206,0.0011722807,10.0955626226,3.3213805743,239.1737485736,0.0001450897,10.9961079926,-3.4006091464,142.1588633959,0.0013515892,9.0734625908,2.0166214295,122.0555454287,0.0001326729,7.8280433389,7.7026070643,158.0978449608,-0.0003224632,9.3941802578,-15.5307549765,6.4612608472,-14.2670355753,12.1523139708,-13.8779131483,17.8195890553,-13.370523533,20.3966799831,-13.1974346862,20.6834135107,-14.2448103803,17.6473284806,-15.0447539221,13.7009532976,-15.0289551311,12.7191587929,-14.5501263548,14.2020479824,-13.6687091039,15.3345831423,-13.0910181543,14.4186983241,-13.2146636219,12.5266078514,-13.0880506975,11.5240713654,-12.4685180243,12.5360587624,-12.7580953122,11.405689119,-13.5839739436,7.8674416806,-13.0221466753,9.5658031837,-13.0851549905,8.5496667418,-14.0515204097,4.9287787526,-14.01482193,4.702053261,-13.8629623867,4.9255673647,-13.7358193158,4.42155387,-13.8318110063,4.812291927,-15.6712472029,4.8895791813,-18.6779309849,9.3945516327,-18.732994164,10.0243389703,3
261,-10.0556865858,10.792760219,7.98822038539801E-05,0.222073998,0.5868287767,277.8883356986,0.0016887323,9.1716259409,-22.5264229767,148.7734878811,0.0008857075,8.209370632,21.1930306886,207.43813678,0.0009379463,9.0826596144,-16.2314405378,203.8978862874,0.0014159562,9.9960717262,8.8958426201,504.5547798645,0.0006570643,18.0116834516,-19.4734319202,189.4213052186,-0.0009276573,10.9386844068,9.6419384834,278.2041891139,0.0006224702,13.3927512841,-19.6527566538,156.5438493914,0.002965175,9.9148989573,-1.4312369079,328.6385637314,0.0028029774,14.0669059634,-8.3071058266,126.1277587364,0.0007626498,8.1011254043,-3.4619056398,133.4380893609,0.001873157,7.4510558672,-6.6844025229,126.9202609679,-0.0008145978,6.9306343354,-17.2313109156,6.3323041593,-15.5352663731,15.7487073482,-15.251324859,20.2866826871,-15.0484368844,20.1567145515,-15.6011908227,18.0133008807,-15.7744493216,17.7249809219,-15.3593406305,17.7158633465,-15.304999029,16.0590058154,-15.3480421681,15.261988458,-14.9889622748,14.5439878672,-14.5224313057,14.3358495245,-14.3847588308,13.7244776592,-14.53651859,11.9710562298,-13.938057572,12.3031112399,-13.0146541474,13.591597473,-13.3395414125,11.7874690119,-13.6292152946,9.6618127267,-13.5169267852,9.6887860304,-13.8764182697,8.1144552098,-14.1816330631,6.8930803095,-14.3578155282,5.9993706626,-14.5339419053,5.3342481947,-14.644014706,5.4847438403,-16.3328775708,5.2394458182,-19.3912299958,9.9405491719,-19.4862330165,10.6803608281,3
262,-8.7169907471,7.9101127832,0.0007484139,0.1975355869,3.0152821859,250.5801522107,0.0024954218,9.2928960524,-20.3445375776,161.7192116173,-0.0014825582,8.738802334,19.4550491468,241.2968551538,-0.000014915,9.0377060318,-20.3178027206,163.6279168973,0.0036962606,8.1820239913,3.128602831,512.7450895787,-0.0035493606,17.7735845196,-27.9020012541,183.9701243753,-0.000976938,10.9951119126,3.4647323205,276.6621142919,0.0002957839,11.8746068738,-17.5370247253,184.2268979947,0.0047216782,9.6967503564,0.1236069091,196.6258160487,-0.0022811942,9.655358358,-9.8033795559,107.2398206339,-0.0034613663,7.2645955267,-1.5185519475,113.0783255077,0.0025781572,7.7512751926,0.4642804162,105.9409129034,0.0046480087,6.2255746737,-15.8065274426,4.2934389997,-14.7668511143,7.5977952716,-13.3163798954,14.4220722862,-13.0791180402,15.7269833474,-12.9728647698,16.143264373,-13.4470625104,14.873485767,-13.8585433566,13.3731894842,-13.8159683791,12.2682254539,-13.8243820867,10.9985340351,-13.8614825053,10.4604545554,-13.5737763033,10.0923712985,-13.1780509533,9.4394151609,-12.7048075373,8.8503072608,-12.4561324954,8.3673958978,-12.3573833518,7.7239147232,-12.1749659975,8.1671120823,-12.4615404145,6.904526261,-12.4770199248,6.5565750453,-12.5296599174,6.9090730294,-12.8867470602,6.4428329869,-13.0492954477,6.4145675307,-13.3190681743,6.1112337669,-13.41241948,5.7649246941,-15.0282536719,5.4369297365,-18.1139549231,8.3839916846,-18.1659762476,8.7907608159,3
263,-10.5835362836,5.1735143263,0.000200485,0.1700930375,0.9698241764,209.9590682804,0.0002186822,8.8710995273,-17.0085634517,107.5598097966,-0.0013560067,6.8145406228,25.6057306051,163.5975600303,0.0047105047,7.9113480747,-16.1472320336,157.6600760514,0.0012883492,8.8303174942,22.403543989,217.8916784275,0.0043063891,11.4386852197,-23.0839201707,165.1547904909,-0.0005090004,11.2922836538,4.6192446307,230.8365669556,0.0051882309,12.1943578729,-21.7787551565,141.9355025642,-0.0007061754,8.8375513812,2.4113065192,197.3378439629,0.0023377173,9.8363509414,-14.8671978106,125.8844786495,-0.0002071557,8.2268710618,2.0081816904,97.246168853,0.0004911957,7.3957009189,2.8692090239,98.3388222077,-0.0001231201,7.4847606244,-16.3678275899,5.932584965,-15.2875247041,10.2651540797,-14.971876801,13.5514335163,-14.9843554336,13.8409673836,-15.3315493779,12.7611625673,-16.503221462,9.0126265033,-16.5707104586,7.6337284048,-15.9556728995,8.3157695757,-15.6839788839,8.5637249653,-15.2812582439,7.7574160834,-14.9083480097,7.0491390984,-14.7405371634,6.6350208577,-14.5245096303,6.237173252,-14.385945678,5.9189766934,-14.2957899404,5.9050972694,-14.3205692086,5.7018696717,-14.5188687244,4.8086265998,-13.7802645725,5.6161876877,-13.4497352472,5.8231863585,-14.0425665268,4.7544738665,-14.4885831828,4.1387685719,-14.1209724502,3.3951517365,-14.2292142209,3.0418754949,-16.2481170533,3.2985700708,-19.9778250689,5.6907721827,-20.1105164107,6.0235428521,3
264,-8.2192846014,15.1167938401,0.0002210263,0.2543962912,2.0734671837,266.6967122555,0.0021144697,10.6861291936,-18.853471415,121.0184955874,0.0015980922,7.3467065437,22.3991134105,190.0047773393,0.0025044088,8.0977488898,-22.4746416841,200.1481449836,0.0029948245,9.5202401104,7.1065025251,554.1983852802,0.0026570599,18.3792921528,-17.6578925607,172.9603246072,0.0018129662,9.9001992396,10.1934011858,322.4838713238,0.0011849085,13.010034509,-16.6543269567,152.7255842278,-7.85991626400731E-05,9.9724635096,4.1938408294,256.2162996378,0.0001188714,14.0194982319,-7.5491334621,185.9525595955,-0.0020458726,9.3939535988,7.8689028108,121.1209094607,0.000425185,8.262935373,-2.8178394156,93.6006646748,0.0005275551,6.1426375295,-14.4618752247,8.6820483744,-13.6614034056,15.5818077225,-13.3405718792,23.6767603021,-13.0025853398,25.095221504,-12.8476020527,25.3332508341,-13.099981395,24.8105679125,-13.1340331757,21.8651283277,-13.1921279942,19.4319137891,-13.3925133983,18.8349328576,-13.0072494357,17.5683953556,-12.8218223346,16.4128792882,-13.0454838805,14.3384215827,-13.2427304125,12.7074996931,-12.1000344813,15.2634835566,-11.3598552003,16.7439308205,-11.9196404549,13.9337711959,-11.6932114305,14.6918513905,-11.5628073714,14.7468692321,-11.387076559,14.111738923,-11.9282217723,11.497054446,-12.646226806,8.3017021212,-12.7020506197,7.6846292015,-12.5287977114,8.6030398104,-14.2114023549,9.1570451386,-17.5779850719,13.8136670034,-17.704809868,14.7858008768,3
265,-6.7861077664,5.2129308233,0.0004323249,0.1650168253,0.2353467266,202.1011830396,7.66190753368656E-05,8.3413007537,-15.7712123135,143.9947480521,-0.0004189645,8.8045349701,27.8002799714,152.9082354744,0.0008618712,7.2188126514,-12.6063873419,128.4017406,2.90713474552514E-05,8.0273632955,16.6270489431,417.3506780125,0.0012564025,15.8876478124,-26.8039313959,212.4987267682,-0.0005011335,11.1726545641,6.7472704472,287.0729043088,0.0003661593,12.1641181485,-16.7589834623,152.1274189402,-0.0002610351,9.9896764286,5.3063130955,219.5562461826,0.000643614,10.2485852768,-6.7658609827,112.4735226515,0.0012172508,7.6950650741,-1.1786042056,113.8860299047,0.000209086,7.4202505023,-2.4133003786,106.5989982468,-0.0001625575,5.9582612223,-12.6015282755,4.0913806605,-11.6179858423,9.4211680378,-11.3074596305,13.7242148347,-11.7207497927,13.1946155395,-11.7414305853,12.4045934148,-12.3725284754,10.9571838493,-12.8155355211,8.7545650415,-12.8617419947,7.3272163169,-12.7172523078,6.5318408132,-12.269534537,6.3855637671,-11.7061346543,6.5506006445,-11.137414667,7.0348870119,-10.6748426612,6.8999022628,-10.8416076199,6.0441639923,-10.4895295153,6.6306087184,-10.2113696616,6.7686735761,-10.5622716062,5.4529868181,-10.4766143838,5.5665496445,-10.361683922,5.6628329753,-10.3658554252,5.3491018238,-10.6020880893,4.8791530538,-10.6998079658,4.5497439756,-10.7728638519,4.9794163448,-12.5099692151,5.2684425138,-16.1372276285,6.8535442719,-16.1802611036,6.7201043602,3
266,-7.5524770187,17.2535416643,0.0006352405,0.2415984912,0.9816063875,304.8805391717,0.0116116724,11.2338852555,-22.4851377732,124.2610873621,0.0140391788,7.8010204901,21.3258027041,195.288295272,0.0066099274,7.7253206202,-19.8117408054,200.707406535,0.0044329444,10.9062003458,1.2413846668,563.1216525825,0.0010075387,16.993436161,-19.5187844569,161.0903995724,0.0069193772,9.3889935926,7.4964284483,287.8685620517,-0.0008114076,14.5674994664,-19.6759357673,176.989877584,0.0061744643,10.8198964659,4.0694566359,259.9665996576,0.0031127691,14.9194696284,-10.9180571424,217.1529185266,0.0053194715,10.0738843312,8.7079728711,123.600564781,0.0022079074,8.7478550238,-1.5497304905,121.3377084496,-0.0002458262,7.7392313732,-14.6657523893,14.0714502345,-13.6374496783,22.2384597888,-12.9381319198,29.0987566456,-12.4923508415,29.5896515433,-12.2877159981,28.7653291632,-12.6372606041,26.9013803426,-12.8007526261,23.1067519574,-12.8092328642,21.0774672808,-12.8828967335,21.260266382,-12.4756991009,19.4351307448,-12.1812587644,17.6267781319,-12.4028515592,15.9697214495,-12.3463884548,16.4507949278,-11.0362780388,20.3007838669,-10.5114221259,20.4604994827,-11.0814347816,16.9796007511,-10.882599954,17.9153609889,-10.7625595403,18.0718247401,-10.9066604405,15.8126456751,-11.5886509904,12.4506984157,-12.4958843099,9.2066033859,-12.495256354,7.996593638,-12.0155822011,9.7735643357,-13.6107132946,10.6448299382,-16.940619865,15.4303926485,-17.0553740315,16.4171495042,3
267,-6.5575293789,7.1010884183,0.001589224,0.1721976516,-1.4696811182,251.8611365049,0.0039158484,9.6392457414,-14.9385426127,141.2688558857,-0.006866215,9.0045101349,26.3559399611,167.8314083476,0.0033950521,7.2175025888,-16.0971392066,118.9332975168,0.0050951979,8.4657711571,13.1527718898,416.1032968615,0.0089833522,18.5151572528,-28.5825697564,148.95895931,-0.0038853428,10.5261397884,4.5428861385,264.560821321,-0.0040346931,11.9678788082,-19.7929989978,155.338834014,0.0032043927,11.5864336222,3.6093936359,191.530792833,0.0058819722,10.1788359402,-9.1713209891,110.0726581331,0.0032717329,8.5127556107,-0.9899899948,113.777924748,0.0024423802,7.7489783437,-2.7182649178,128.6714803587,0.006959515,6.5073406826,-13.2981687109,6.4975894398,-11.9681910307,13.8713055339,-11.3694062336,17.5645909495,-11.5160253017,17.6155772817,-11.5894181845,16.3173384708,-12.3188184288,13.4927064866,-12.8229181273,11.0758689871,-12.7897751399,9.6979920727,-12.7266594049,8.7626953885,-12.3734295873,8.5193457388,-11.8538435965,9.022605333,-11.3047565709,10.0514919261,-10.8868959218,9.597433681,-11.0145482259,8.8630665955,-10.5235733787,9.5935831146,-10.0546380614,10.4044316055,-10.7735698404,7.652485447,-10.1987151168,8.9691632631,-10.0735541814,8.8912466092,-10.3944494951,8.0323591963,-10.3925274638,8.1392412685,-10.5441078646,7.8432543442,-10.5049986736,8.4786798962,-12.2181749999,8.3135875777,-15.8826707473,9.9594548865,-15.9347292858,9.3282549753,3
268,-5.500226941,7.0881684622,-0.0001880484,0.220825841,6.6231759267,198.5636842401,-0.0027976899,10.1949484485,-17.1593874229,115.7009097658,0.0019366759,7.1154535361,24.0552339493,139.2905733742,-0.0008212429,7.6208392275,-21.1210608064,151.3854663346,0.002679827,10.3698348231,10.9968000685,171.5129325442,0.0002399352,11.5734200778,-25.3919095541,179.2075908463,0.0063379723,11.5348709307,2.6162715807,133.905464283,-0.0010846475,10.8007368272,-22.3898344658,109.6277164381,0.0032936505,9.3805948385,7.8213696946,125.0390680657,-0.0050671481,9.1108728265,-0.3395712566,145.0229558967,0.0009984756,10.164242023,0.6483414378,80.8753148068,-0.000807254,6.9656014555,8.1140186618,75.7968757386,-0.0002993451,6.1512884465,-11.0446296858,7.5598290653,-9.9511949718,9.1591507057,-9.6962473248,9.5960282265,-9.3477658902,9.7154088934,-8.8274589315,10.1149838799,-9.3854069998,10.0667791898,-10.7081204347,7.8889548888,-10.5971703281,7.5815918287,-10.3757665423,8.355308636,-9.9766521958,8.9533197204,-9.6175522949,8.3263448594,-9.6168943824,7.1746849149,-9.6760498972,6.912728247,-9.4371829453,7.4292871052,-9.1262464782,7.7864446169,-9.3319558265,7.6033152587,-8.7168608795,8.2882964998,-8.6145594018,8.3512866102,-9.1837474099,8.148313083,-9.5375684704,8.7559821543,-9.6859339377,8.3801509047,-9.3512882275,8.0814303243,-9.794987741,8.266238787,-12.0986313979,7.3907331183,-15.1401339708,8.3557888909,-15.1856922506,8.133925607,4
269,-5.5300221168,8.6720621259,-0.0001321115,0.2090724642,5.6798585089,213.4394752647,-0.0003693699,10.2459293442,-16.0592575521,141.1960065195,0.0015232474,8.4269168352,17.5385438287,208.7104628884,0.0009027914,9.0151293527,-24.3942747426,138.78775733,0.0013110693,9.6343915127,3.8060040363,375.1821515808,-0.0036406093,17.2727929219,-32.0969917427,237.1244646466,0.0049450377,14.1692758547,-1.9853102997,301.3098596237,0.0022553034,14.8845442765,-20.7917587765,171.0161030176,0.0002218183,11.2461905545,2.0658216854,170.2287846534,-0.0031940244,10.472412188,-3.9514002034,113.6338280815,0.0002867661,9.4645599789,-5.4432319009,148.2638904011,0.0009810068,9.6044720927,0.6277763921,98.8235080633,-0.0008991552,7.2477150659,-12.4974313411,5.2757743912,-11.5129086231,7.699993051,-9.2994075339,14.6024496218,-9.5187975972,13.522557595,-9.0403310045,15.7438369055,-9.5609672138,14.3314918727,-10.2965612428,13.0771092552,-10.7394655186,10.0533950184,-10.8201014163,9.8119598765,-10.5927206407,10.3337114708,-10.2004632367,10.2554878321,-9.9552227622,9.6649854364,-9.9083766053,9.140355951,-9.9319187586,8.3246529638,-9.8523806839,7.6896198629,-9.394616019,8.0500552955,-9.6982910367,7.0799744174,-9.5964000571,7.1179952865,-9.5355670966,7.4215873464,-9.9323650606,7.287758082,-9.983411279,7.6853635316,-9.7134270962,8.1896636334,-10.1317534759,8.242522565,-12.3310263092,8.0293755439,-14.9509605415,9.8930840035,-14.9979744504,9.962952768,4
270,-6.5288035606,10.0884823032,2.99791300677148E-06,0.2483714182,4.0971612163,166.0707177622,-0.0002220372,10.0660902293,-19.1048821908,107.7003401115,0.0002838824,7.3635646814,21.2820698074,118.2593788704,-0.0015468928,7.509492907,-22.6716626587,172.3131091333,0.001895944,11.2598602436,14.7647878216,257.8808201155,-0.0011109069,15.7950251974,-26.7955076959,156.4445371746,0.0011249632,13.1338643227,-0.2723072166,193.2848673802,-0.00259029,12.3257917501,-23.8598574619,191.7631234733,0.0015747944,11.9584948766,7.7222185314,188.3916480735,8.77011333349721E-05,14.1891336018,-3.8893470655,108.4120550546,0.0013903116,7.9465788571,-0.5028305632,107.2840096899,0.0002936596,7.6941988031,1.6252267004,82.6927759503,-0.002925168,6.5153210127,-12.8049040367,6.5080116499,-11.6554171482,9.3153533218,-10.8463995717,13.2763170877,-10.6427388384,13.5788492314,-10.3475575047,14.377619208,-10.9993859164,12.542646622,-11.5680563019,9.8860586427,-11.7626854768,9.1206329201,-11.5160601834,10.2059104827,-10.8451043424,11.3353031571,-10.3299948388,10.4384479769,-10.3462526009,9.9435061398,-10.6230607681,9.6745032039,-10.4646907988,10.2558498927,-10.3713378922,10.5983232622,-10.4695762838,10.163189123,-9.7863221053,11.4666090791,-9.7358902623,11.4755119091,-10.1247248459,10.9604667845,-10.0763185087,10.1451379704,-10.4517275226,11.1902078004,-10.4311097721,10.7597993509,-10.5613159234,10.562011699,-12.6553467747,10.0860515474,-16.15167884,11.1286310608,-16.2375790195,10.9530549103,4
271,-5.7864045117,8.5602339825,0.0004664044,0.2174030923,6.0875325355,206.6521735442,-0.0040740294,10.9141771245,-15.0418571522,151.1886321672,-0.0030346052,8.5864719193,16.0865271874,191.8185398227,0.0043260522,9.0704857966,-23.6516825885,154.604985197,0.0017781617,9.7594231997,6.0674831323,367.0470840444,0.0008888818,17.5865313248,-34.9157303449,216.2671825258,-0.0009768677,14.0721060346,-1.7711069569,297.4393249328,0.0003771317,16.204612227,-21.1029183341,171.3582808806,0.0013855023,11.9000733377,5.5698976031,188.4358091569,-0.0008430152,11.8082106755,0.5604985405,123.2485826222,-0.0005657927,9.8936025257,-9.9080999982,152.3218256093,0.0002496371,10.5166270264,-4.7738148989,96.2799658953,0.0026785084,7.1776117879,-12.6937072664,5.1920845715,-11.6157959803,7.8265417393,-9.482101794,14.1196475665,-9.7523486782,13.7564623112,-9.4057871207,15.0734579331,-9.6660569737,13.8611146657,-10.2897184694,13.264112645,-10.9792672093,10.0047686152,-11.4574519333,8.5950674614,-10.9265077991,9.7617120265,-10.1496662372,9.5720604964,-9.8189915969,8.7504458537,-10.1667791229,8.1436140862,-10.5811700175,6.8643934687,-10.1510107783,7.174443612,-9.6882236314,7.9088488141,-10.1736147207,6.4917236767,-10.0464157862,6.6468725982,-10.1918483392,6.9281678192,-10.2445210192,7.0421999717,-10.1495235851,7.5388603187,-9.7404679671,7.9438030862,-10.3141827343,8.0221485963,-12.4875673519,8.2098851723,-15.2179282461,9.9130115065,-15.2710750257,10.0051539184,4
272,-6.0027330749,5.369339234,-0.000083686,0.1455813895,6.1306204605,247.6463113434,0.0008870019,9.9208862224,-11.7215847126,130.8846486282,-0.0009168459,6.3930777572,16.5654309457,205.9079628562,0.000552843,8.5611387029,-23.4098715359,97.9747833536,0.0007877427,6.9765773208,4.4635242724,424.8588535235,-0.0015953725,16.084351541,-35.7615082638,211.3768007628,0.0017226164,11.6599078499,1.4083285518,297.5862722542,0.0011425477,12.3709458662,-16.8940038769,171.0243695066,-0.002309983,10.321202546,8.2327091846,141.4629300105,0.0004313461,8.588902534,0.0501296149,118.3258276286,0.0033218031,7.8608116948,-8.5247436244,102.4282312905,-0.0022237863,6.6129257098,1.0387783522,86.5776103428,-0.0005431606,5.382441628,-12.6171136963,3.0927562039,-11.3005936829,6.7387540882,-10.5248738727,10.4939191204,-9.6293473498,13.1845101722,-9.4850492787,12.3581680824,-9.8068988957,11.0751598587,-10.6734006922,9.1689295163,-11.0650850343,6.2714773163,-11.8693031,4.6770816844,-11.6158333373,4.3086601148,-10.9145392323,4.7686193515,-10.5425161544,5.0294227779,-10.471254732,4.7386446794,-10.6190665529,4.7399874142,-10.9018474372,4.3915881792,-10.3294484727,2.9717490485,-10.1824528625,2.3990072323,-10.6133601345,3.6819030976,-10.6616919539,4.3936833992,-10.6178193658,4.3433598776,-10.1959100181,4.588225053,-10.1231856386,4.7395462468,-10.505613372,5.2152755112,-12.4371000338,5.3048413393,-15.372116718,6.5801885128,-15.3828598265,6.5225334519,4
